keywords,logged,source,event_id,task_category
Audit Success,3/13/2026 15:53,Microsoft Windows security,4624,Logon
Audit Success,3/19/2026 12:08,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 1:34,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 5:20,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 0:42,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 11:50,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 15:35,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/14/2026 3:43,Microsoft Windows security,4672,Special Logon
Audit Success,3/15/2026 18:50,Microsoft Windows security,4624,Logon
Audit Success,3/19/2026 9:09,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 2:53,Microsoft Windows security,4624,Logon
Audit Success,3/20/2026 0:36,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 14:06,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 20:22,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 4:07,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 1:06,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 0:55,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 12:10,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 11:29,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 10:28,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 21:28,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:30,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 21:09,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 13:51,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 2:48,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 17:29,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 9:09,Microsoft Windows security,4624,Logon
Audit Success,3/15/2026 21:23,Microsoft Windows security,4624,Logon
Audit Success,3/18/2026 21:18,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 3:41,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 13:16,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 23:11,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 21:08,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 10:09,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 23:22,Microsoft Windows security,4672,Special Logon
Audit Success,3/20/2026 2:15,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/13/2026 23:07,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 9:37,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 3:48,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 10:53,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 23:37,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 23:52,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/16/2026 14:29,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 10:07,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 16:38,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 12:54,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/14/2026 7:09,Microsoft Windows security,4624,Logon
Audit Success,3/19/2026 2:43,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 11:05,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 1:04,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 14:06,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 17:00,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 23:24,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 4:13,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 0:30,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 0:30,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 16:56,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/14/2026 9:13,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 12:07,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 4:13,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 2:24,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/21/2026 0:44,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 9:37,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:45,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 9:35,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 22:23,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 11:05,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 16:19,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 13:22,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 9:38,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 10:53,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 23:18,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 3:52,Microsoft Windows security,4624,Logon
Audit Success,3/20/2026 1:48,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 23:11,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 5:20,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 3:45,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 1:45,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 8:21,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 21:03,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:10,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 21:04,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 10:09,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 16:14,Microsoft Windows security,4624,Logon
Audit Success,3/20/2026 14:48,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 21:03,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 1:56,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 9:43,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 15:54,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 22:54,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/15/2026 13:16,Microsoft Windows security,4624,Logon
Audit Success,3/19/2026 12:16,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 1:45,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 12:43,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 23:13,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 22:44,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 3:06,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 0:58,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 23:09,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 0:47,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 1:00,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 22:38,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 22:20,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 9:35,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 1:55,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 23:48,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 0:57,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 22:57,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 18:22,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 11:49,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 0:31,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 22:21,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 13:07,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 22:59,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 14:06,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 1:46,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 0:42,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 16:34,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 23:40,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 12:21,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 11:56,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 21:29,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 10:17,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 5:12,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 10:53,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 23:44,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 12:01,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/14/2026 21:06,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 17:22,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 11:52,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 13:56,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 3:42,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 10:53,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 23:51,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 12:27,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 22:38,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 8:37,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/14/2026 11:03,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 17:17,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 11:56,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 16:02,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 15:48,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 21:28,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 9:15,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 14:23,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/15/2026 18:50,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 8:58,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 14:48,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 3:41,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 21:05,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 14:06,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 3:41,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 18:05,Microsoft Windows security,4672,Special Logon
Audit Success,3/16/2026 22:23,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 23:20,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 2:37,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 10:39,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 11:49,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 1:15,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 20:19,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 10:39,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 16:58,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 7:23,Microsoft Windows security,4624,Logon
Audit Success,3/19/2026 9:47,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 0:44,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 9:55,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 2:16,Microsoft Windows security,4624,Logon
Audit Success,3/19/2026 18:26,Microsoft Windows security,4624,Logon
Audit Success,3/20/2026 0:34,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 6:56,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 3:41,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 0:31,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 23:04,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 0:58,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 21:05,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 9:56,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 11:07,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 22:20,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 3:36,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 3:41,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 16:38,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 22:31,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 11:06,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 10:54,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 13:08,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 11:08,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 12:07,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 9:15,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 16:20,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 22:30,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 11:05,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/21/2026 0:48,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 12:02,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 21:06,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 0:42,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 12:07,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 12:30,Microsoft Windows security,4624,Logon
Audit Success,3/19/2026 13:17,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 17:08,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 0:04,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 21:13,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 1:11,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 17:31,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 12:44,Microsoft-Windows-Security-Auditing,4624,Logon
